magnet_depth,ratio,irms,degel,degmech,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
0.1,0.7286666666666666,0.0,0,60.75,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.002307541512905702,0.0001742811668561991,-7.440403999190299e-06,-0.0001667398820170591
0.1,0.7286666666666666,0.0,0,63.0,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.00486192552992606,0.000178659378597073,-3.038752004527051e-05,-0.0001479334907963551
0.1,0.7286666666666666,0.0,0,65.25,0,0.1,0.7286666666666666,2.525553490137797e-06,-0.0009150442468644722,0.000179656827285581,-5.831636482968597e-05,-0.0001209086469948135
0.1,0.7286666666666666,0.0,0,67.5,0,0.1,0.7286666666666666,2.525553490137797e-06,3.676836437858237e-06,0.0001801078761760336,-8.978506543873799e-05,-8.98702925364058e-05
0.1,0.7286666666666666,16.970562748477143,0,22.5,0,0.1,0.7286666666666666,2.525553490137797e-06,3.148167635541388e-06,0.0007026646175170219,-0.0003513719075451619,-0.0003516457280780739
0.1,0.7286666666666666,16.970562748477143,0,24.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.002628194335126537,0.0007029328315510078,-0.0003216955862149275,-0.0003815842308404291
0.1,0.7286666666666666,16.970562748477143,0,27.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.007959316744468103,0.0007034464756698178,-0.0002947724990040644,-0.0004089589438718956
0.1,0.7286666666666666,16.970562748477143,0,29.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.02457810771917112,0.0007076623425009026,-0.0002751820735067162,-0.0004325345602865887
0.1,0.7286666666666666,16.970562748477143,0,31.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.04475882779289733,0.0007224340420081673,-0.0002650110141219569,-0.0004571380274257471
0.1,0.7286666666666666,16.970562748477143,0,33.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.06964148137438746,0.0007483376733425786,-0.0002624881689196608,-0.0004853660731964667
0.1,0.7286666666666666,16.970562748477143,0,36.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.08354758621557559,0.0007815815220676607,-0.0002606529377161137,-0.0005204235658612338
0.1,0.7286666666666666,16.970562748477143,0,38.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.07877404164896518,0.0008140130043713621,-0.0002586937611160726,-0.0005548544206346487
0.1,0.7286666666666666,16.970562748477143,0,40.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.07020136483926219,0.0008405872620645937,-0.0002576508243692521,-0.0005825288270915476
0.1,0.7286666666666666,16.970562748477143,0,42.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.06150033922303023,0.0008618745179668121,-0.0002585487785840338,-0.0006030191716725499
0.1,0.7286666666666666,16.970562748477143,0,45.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.06113074027304617,0.0008841649410026947,-0.0002666585889908837,-0.00061742424639154
0.1,0.7286666666666666,16.970562748477143,0,47.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.06731027400384179,0.000913701836995542,-0.0002857212487571206,-0.000628159087827153
0.1,0.7286666666666666,16.970562748477143,0,49.5,0,0.1,0.7286666666666666,2.525553490137797e-06,0.0916610220384575,0.00095283873601629,-0.0003147495855028182,-0.0006383865630456848
0.1,0.7286666666666666,16.970562748477143,0,51.75,0,0.1,0.7286666666666666,2.525553490137797e-06,0.09725883085560569,0.0009977347046758406,-0.0003495160851292906,-0.0006485123667961568
0.1,0.7286666666666666,16.970562748477143,0,54.0,0,0.1,0.7286666666666666,2.525553490137797e-06,0.0860332691925135,0.00103814841474917,-0.0003819056946776021,-0.0006564981801887623
0.1,0.7286666666666666,16.970562748477143,0,56.25,0,0.1,0.7286666666666666,2.525553490137797e-06,0.07027186705857053,0.001068941334836532,-0.0004080164504879537,-0.00066112327868472
