degmech,irms,degel,magnet_depth,ratio,halbach_side,i,angle,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
23.452115812917594,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.07829879624369397,-0.002320678936783675,0.001296705521971355,0.001028739785921256
23.652561247216035,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.09254950576396948,-0.002318854971175685,0.00132402697027443,0.0009995279991719427
23.853006681514476,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1056032921040637,-0.002316658433954239,0.001351173743554133,0.0009701053129336566
24.053452115812917,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1173117767504123,-0.002314072727284386,0.001378124539763576,0.0009404762149886441
24.253897550111358,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1275185321292654,-0.002311080370844058,0.001404850519076897,0.000910652034423907
24.4543429844098,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1361051843314501,-0.002307665963875738,0.001431325291650753,0.0008806440018032918
24.65478841870824,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1429658887296899,-0.002303817546162672,0.001457525885587105,0.0008504634673450529
24.85523385300668,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1480191528561813,-0.002299525693593179,0.001483433991879112,0.0008201195440378503
25.05567928730512,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1512450418162964,-0.002294783618088935,0.001509035907089131,0.0007896195640532649
25.256124721603562,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1526634926363178,-0.002289584863305796,0.001534319547597729,0.000758970128957073
25.456570155902003,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1523510677454379,-0.002283921996032951,0.00155927559707641,0.0007281745093573607
25.657015590200444,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1504188376009598,-0.002277788207455575,0.001583896141663913,0.0006972356617999968
25.857461024498885,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1470034388466147,-0.002271176271260312,0.001608175066302345,0.0006661548337295912
26.057906458797326,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1422662896368981,-0.002264076809371284,0.001632105668741929,0.0006349322195185404
26.258351893095767,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1363892992149683,-0.002256482845278426,0.001655683600480876,0.0006035675459149712
26.45879732739421,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1295654412397089,-0.002248395239778978,0.001678908758007972,0.0005720634935364691
26.65924276169265,0,0,3,0.1,B,12,0,3,0.1,6.880303262245068e-05,0.1219851178099805,-0.002239818268688774,0.00170178088967991,0.000540426095585499
