magnet_depth,ratio,angle,magangle,halbach_side,create_by_angle,irms,degel,degmech,ratio_inner,ratio_outer,x,y,magarea,torque_airgap,flux_a,flux_b,flux_c
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.9494077958910832,-0.0004553322142641,0.0021535238873304,-0.001698682646511
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.9953291951275428,0.0002857546199508,0.0018303031160387,-0.0021149194245667
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.7983113633496302,0.0009680080206732,0.0013444247967222,-0.0023091123701265
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.9395752317380762,0.0015331633276245,0.0006964841883277,-0.0022286282240334
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.9599680682794218,0.0019976181905467,-3.976712600097576e-05,-0.0019583383928716
3,0.1,-7.999999999999986,-9.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-9.0,6.880319606540077e-05,-0.878859276492532,0.0022706163184536,-0.0007516526556353,-0.0015220932159092
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.9140456792601928,-0.0023003395276623,0.0007649744819099,0.0015392434885827
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.8733313374617027,-0.0023350644781745,0.0014107958756381,0.0009279330028601
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.9800243762812316,-0.002130487023677,0.0019219793753772,0.00020850473418
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-1.015869266350141,-0.0017084455404564,0.0022368866748556,-0.0005311473083074
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.841314997654934,-0.0011492037169757,0.0023511181271433,-0.0012061572759031
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.9465345431661032,-0.0004546962762134,0.002222802745925,-0.0017691281311262
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,198.0,49.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-1.043718168892775,0.0002889447279246,0.0018685827831412,-0.002155769544007
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,216.0,54.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.8390005159485476,0.0009906869746372,0.0013542587309514,-0.0023406245787816
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,234.0,58.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.9114108708101034,0.0015989821828378,0.0006951231546264,-0.0022918037189728
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,252.0,63.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-1.018520028580442,0.0020515100855438,-4.064320370484701e-05,-0.0020119019764834
3,0.1,-7.999999999999986,-33.0,B,True,16.970562748477143,270.0,67.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-33.0,6.880319606540077e-05,-0.9127076575371006,0.0023000561594281,-0.0007646168379092,-0.0015393079908082
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,90.0,22.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.8759524309879928,-0.0022705679309452,0.0007517567434877,0.0015219244365836
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,108.0,27.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.894658707570303,-0.0022788328891835,0.0013518038877091,0.000928940447075
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,126.0,31.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.9420396754017564,-0.0020595486065418,0.0018514053403631,0.0002083422299803
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,144.0,36.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.9833334343520808,-0.0016814357828764,0.0022036599701977,-0.0005243026709091
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,162.0,40.5,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.8216118498768319,-0.0011464035708708,0.00230913989676,-0.0011654652014897
3,0.1,-7.999999999999986,-3.0,B,True,16.970562748477143,180.0,45.0,0.0058645570064353,0.1941354429935647,-7.999999999999986,-3.0,6.880319606540077e-05,-0.9510537377997654,-0.0004554104364131,0.0021469558775818,-0.0016919994778392
